final_position,points_earned,driver_id,race_id,weather_id,date
4,12,11,9205,14,2023-11-05
4,12,11,9206,73,2023-10-20
9,2,11,9207,73,2023-10-20
5,10,11,9212,66,2023-10-21
5,10,11,9213,79,2023-10-22
13,0,11,9214,17,2023-10-06
13,0,11,9215,17,2023-10-06
18,0,11,9220,78,2023-10-07
10,1,11,9221,28,2023-10-08
16,0,11,9223,69,2023-07-21
2,18,11,9278,10,2023-04-29
2,18,11,9282,63,2023-07-01
8,4,11,9286,4,2023-07-29
7,6,11,9294,66,2023-10-21
8,4,11,9298,78,2023-10-07
9,2,11,9304,60,2023-11-03
3,15,11,9308,11,2023-11-04
12,0,11,9314,7,2023-11-18
12,0,11,9465,23,2024-02-29
8,4,11,9466,59,2024-03-01
8,4,11,9467,59,2024-03-01
5,10,11,9468,59,2024-03-01
2,18,11,9472,50,2024-03-02
5,10,11,9473,62,2024-03-07
5,10,11,9474,62,2024-03-07
3,15,11,9475,22,2024-03-08
3,15,11,9476,22,2024-03-08
2,18,11,9480,53,2024-03-09
8,4,11,9481,76,2024-03-22
8,4,11,9482,76,2024-03-22
7,6,11,9483,42,2024-03-23
3,15,11,9484,42,2024-03-23
5,10,11,9488,54,2024-03-24
2,18,11,9489,75,2024-04-05
17,0,11,9490,75,2024-04-05
2,18,11,9491,13,2024-04-06
2,18,11,9492,13,2024-04-06
2,18,11,9496,26,2024-04-07
6,8,11,9497,-1,2024-05-03
3,15,11,9502,-1,2024-05-03
4,12,11,9663,36,2024-04-19
2,18,11,9664,2,2024-04-20
6,8,11,9668,36,2024-04-19
3,15,11,9672,2,2024-04-20
3,15,11,9673,57,2024-04-21
3,15,14,7763,41,2023-02-24
9,2,14,7764,0,2023-02-25
2,18,14,7765,71,2023-03-03
1,25,14,7766,71,2023-03-03
1,25,14,7767,9,2023-03-04
5,10,14,7768,9,2023-03-04
3,15,14,7772,35,2023-03-17
2,18,14,7773,35,2023-03-17
3,15,14,7774,77,2023-03-18
3,15,14,7775,77,2023-03-18
3,15,14,7779,80,2023-03-19
4,12,14,7780,65,2023-03-31
1,25,14,7781,65,2023-03-31
2,18,14,7782,15,2023-04-01
4,12,14,7783,15,2023-04-01
3,15,14,7787,27,2023-04-02
3,15,14,7953,46,2023-03-05
8,4,14,9063,34,2023-04-28
6,8,14,9064,34,2023-04-28
6,8,14,9069,10,2023-04-29
4,12,14,9070,61,2023-04-30
7,6,14,9071,58,2023-05-05
5,10,14,9072,58,2023-05-05
12,0,14,9073,49,2023-05-06
2,18,14,9074,49,2023-05-06
3,15,14,9078,72,2023-05-07
2,18,14,9087,39,2023-05-26
4,12,14,9088,39,2023-05-26
14,0,14,9089,24,2023-05-27
2,18,14,9090,24,2023-05-27
2,18,14,9094,83,2023-05-28
6,8,14,9095,47,2023-06-02
2,18,14,9096,47,2023-06-02
5,10,14,9097,43,2023-06-03
9,2,14,9098,43,2023-06-03
7,6,14,9102,30,2023-06-04
3,15,14,9103,40,2023-06-16
4,12,14,9104,40,2023-06-16
3,15,14,9105,55,2023-06-17
3,15,14,9106,55,2023-06-17
2,18,14,9110,1,2023-06-18
7,6,14,9112,21,2023-06-30
5,10,14,9117,63,2023-07-01
6,8,14,9118,29,2023-07-02
4,12,14,9119,18,2023-07-07
10,1,14,9120,18,2023-07-07
3,15,14,9121,56,2023-07-08
9,2,14,9122,56,2023-07-08
7,6,14,9126,45,2023-07-09
8,4,14,9127,69,2023-07-21
9,2,14,9128,20,2023-07-22
8,4,14,9129,20,2023-07-22
9,2,14,9133,82,2023-07-23
11,0,14,9134,32,2023-07-28
9,2,14,9135,32,2023-07-28
20,0,14,9140,4,2023-07-29
5,10,14,9141,67,2023-07-30
2,18,14,9142,38,2023-08-25
10,1,14,9143,38,2023-08-25
4,12,14,9144,64,2023-08-26
5,10,14,9145,64,2023-08-26
2,18,14,9149,44,2023-08-27
6,8,14,9150,19,2023-09-01
8,4,14,9151,19,2023-09-01
5,10,14,9152,51,2023-09-02
10,1,14,9153,51,2023-09-02
9,2,14,9157,6,2023-09-03
8,4,14,9158,33,2023-09-15
4,12,14,9159,33,2023-09-15
13,0,14,9160,70,2023-09-16
7,6,14,9161,70,2023-09-16
15,0,14,9165,16,2023-09-17
6,8,14,9166,37,2023-09-22
6,8,14,9167,37,2023-09-22
9,2,14,9168,52,2023-09-23
10,1,14,9169,52,2023-09-23
8,4,14,9173,68,2023-09-24
16,0,14,9174,48,2023-10-27
20,0,14,9175,48,2023-10-27
17,0,14,9176,81,2023-10-28
13,0,14,9177,81,2023-10-28
18,0,14,9181,12,2023-10-29
19,0,14,9182,5,2023-11-17
3,15,14,9183,5,2023-11-17
7,6,14,9184,7,2023-11-18
9,2,14,9189,25,2023-11-19
11,0,14,9191,8,2023-11-24
14,0,14,9192,3,2023-11-25
7,6,14,9193,3,2023-11-25
7,6,14,9197,31,2023-11-26
11,0,14,9198,60,2023-11-03
11,0,14,9204,11,2023-11-04
3,15,14,9205,14,2023-11-05
18,0,14,9206,73,2023-10-20
17,0,14,9207,73,2023-10-20
13,0,14,9212,66,2023-10-21
18,0,14,9213,79,2023-10-22
2,18,14,9214,17,2023-10-06
5,10,14,9215,17,2023-10-06
9,2,14,9220,78,2023-10-07
6,8,14,9221,28,2023-10-08
2,18,14,9222,74,2023-02-23
5,10,14,9223,69,2023-07-21
8,4,14,9278,10,2023-04-29
7,6,14,9282,63,2023-07-01
15,0,14,9286,4,2023-07-29
12,0,14,9294,66,2023-10-21
9,2,14,9298,78,2023-10-07
4,12,14,9304,60,2023-11-03
15,0,14,9308,11,2023-11-04
10,1,14,9314,7,2023-11-18
5,10,14,9465,23,2024-02-29
2,18,14,9466,59,2024-03-01
2,18,14,9467,59,2024-03-01
6,8,14,9468,59,2024-03-01
9,2,14,9472,50,2024-03-02
1,25,14,9473,62,2024-03-07
1,25,14,9474,62,2024-03-07
6,8,14,9475,22,2024-03-08
4,12,14,9476,22,2024-03-08
5,10,14,9480,53,2024-03-09
5,10,14,9481,76,2024-03-22
5,10,14,9482,76,2024-03-22
6,8,14,9483,42,2024-03-23
10,1,14,9484,42,2024-03-23
6,8,14,9488,54,2024-03-24
7,6,14,9489,75,2024-04-05
18,0,14,9490,75,2024-04-05
5,10,14,9491,13,2024-04-06
5,10,14,9492,13,2024-04-06
6,8,14,9496,26,2024-04-07
19,0,14,9497,-1,2024-05-03
8,4,14,9502,-1,2024-05-03
19,0,14,9663,36,2024-04-19
3,15,14,9664,2,2024-04-20
3,15,14,9668,36,2024-04-19
20,0,14,9672,2,2024-04-20
7,6,14,9673,57,2024-04-21
8,4,16,7763,41,2023-02-24
4,12,16,7764,0,2023-02-25
5,10,16,7765,71,2023-03-03
4,12,16,7766,71,2023-03-03
5,10,16,7767,9,2023-03-04
3,15,16,7768,9,2023-03-04
11,0,16,7772,35,2023-03-17
9,2,16,7773,35,2023-03-17
6,8,16,7774,77,2023-03-18
2,18,16,7775,77,2023-03-18
7,6,16,7779,80,2023-03-19
5,10,16,7780,65,2023-03-31
2,18,16,7781,65,2023-03-31
13,0,16,7782,15,2023-04-01
7,6,16,7783,15,2023-04-01
20,0,16,7787,27,2023-04-02
19,0,16,7953,46,2023-03-05
2,18,16,9063,34,2023-04-28
1,25,16,9064,34,2023-04-28
2,18,16,9069,10,2023-04-29
3,15,16,9070,61,2023-04-30
3,15,16,9071,58,2023-05-05
3,15,16,9072,58,2023-05-05
2,18,16,9073,49,2023-05-06
7,6,16,9074,49,2023-05-06
7,6,16,9078,72,2023-05-07
5,10,16,9087,39,2023-05-26
2,18,16,9088,39,2023-05-26
7,6,16,9089,24,2023-05-27
3,15,16,9090,24,2023-05-27
6,8,16,9094,83,2023-05-28
8,4,16,9095,47,2023-06-02
6,8,16,9096,47,2023-06-02
7,6,16,9097,43,2023-06-03
19,0,16,9098,43,2023-06-03
11,0,16,9102,30,2023-06-04
11,0,16,9103,40,2023-06-16
5,10,16,9104,40,2023-06-16
2,18,16,9105,55,2023-06-17
11,0,16,9106,55,2023-06-17
4,12,16,9110,1,2023-06-18
2,18,16,9112,21,2023-06-30
12,0,16,9117,63,2023-07-01
2,18,16,9118,29,2023-07-02
5,10,16,9119,18,2023-07-07
20,0,16,9120,18,2023-07-07
1,25,16,9121,56,2023-07-08
4,12,16,9122,56,2023-07-08
9,2,16,9126,45,2023-07-09
1,25,16,9127,69,2023-07-21
7,6,16,9128,20,2023-07-22
6,8,16,9129,20,2023-07-22
7,6,16,9133,82,2023-07-23
4,12,16,9134,32,2023-07-28
2,18,16,9135,32,2023-07-28
5,10,16,9140,4,2023-07-29
3,15,16,9141,67,2023-07-30
16,0,16,9142,38,2023-08-25
11,0,16,9143,38,2023-08-25
9,2,16,9144,64,2023-08-26
9,2,16,9145,64,2023-08-26
19,0,16,9149,44,2023-08-27
4,12,16,9150,19,2023-09-01
6,8,16,9151,19,2023-09-01
4,12,16,9152,51,2023-09-02
3,15,16,9153,51,2023-09-02
4,12,16,9157,6,2023-09-03
1,25,16,9158,33,2023-09-15
2,18,16,9159,33,2023-09-15
5,10,16,9160,70,2023-09-16
3,15,16,9161,70,2023-09-16
4,12,16,9165,16,2023-09-17
4,12,16,9166,37,2023-09-22
2,18,16,9167,37,2023-09-22
5,10,16,9168,52,2023-09-23
4,12,16,9169,52,2023-09-23
4,12,16,9173,68,2023-09-24
5,10,16,9174,48,2023-10-27
3,15,16,9175,48,2023-10-27
13,0,16,9176,81,2023-10-28
1,25,16,9177,81,2023-10-28
3,15,16,9181,12,2023-10-29
1,25,16,9182,5,2023-11-17
1,25,16,9183,5,2023-11-17
16,0,16,9184,7,2023-11-18
2,18,16,9189,25,2023-11-19
1,25,16,9191,8,2023-11-24
5,10,16,9192,3,2023-11-25
2,18,16,9193,3,2023-11-25
2,18,16,9197,31,2023-11-26
2,18,16,9198,60,2023-11-03
5,10,16,9204,11,2023-11-04
18,0,16,9205,14,2023-11-05
2,18,16,9206,73,2023-10-20
1,25,16,9207,73,2023-10-20
3,15,16,9212,66,2023-10-21
6,8,16,9213,79,2023-10-22
7,6,16,9214,17,2023-10-06
6,8,16,9215,17,2023-10-06
7,6,16,9220,78,2023-10-07
5,10,16,9221,28,2023-10-08
4,12,16,9222,74,2023-02-23
7,6,16,9223,69,2023-07-21
1,25,16,9278,10,2023-04-29
6,8,16,9282,63,2023-07-01
4,12,16,9286,4,2023-07-29
2,18,16,9294,66,2023-10-21
6,8,16,9298,78,2023-10-07
2,18,16,9304,60,2023-11-03
7,6,16,9308,11,2023-11-04
1,25,16,9314,7,2023-11-18
8,4,16,9465,23,2024-02-29
4,12,16,9466,59,2024-03-01
4,12,16,9467,59,2024-03-01
2,18,16,9468,59,2024-03-01
4,12,16,9472,50,2024-03-02
4,12,16,9473,62,2024-03-07
4,12,16,9474,62,2024-03-07
2,18,16,9475,22,2024-03-08
2,18,16,9476,22,2024-03-08
3,15,16,9480,53,2024-03-09
1,25,16,9481,76,2024-03-22
1,25,16,9482,76,2024-03-22
1,25,16,9483,42,2024-03-23
5,10,16,9484,42,2024-03-23
2,18,16,9488,54,2024-03-24
6,8,16,9489,75,2024-04-05
3,15,16,9490,75,2024-04-05
10,1,16,9491,13,2024-04-06
8,4,16,9492,13,2024-04-06
4,12,16,9496,26,2024-04-07
20,0,16,9497,-1,2024-05-03
2,18,16,9502,-1,2024-05-03
13,0,16,9663,36,2024-04-19
6,8,16,9664,2,2024-04-20
7,6,16,9668,36,2024-04-19
4,12,16,9672,2,2024-04-20
4,12,16,9673,57,2024-04-21
6,8,18,7765,71,2023-03-03
6,8,18,7766,71,2023-03-03
7,6,18,7767,9,2023-03-04
8,4,18,7768,9,2023-03-04
4,12,18,7772,35,2023-03-17
7,6,18,7773,35,2023-03-17
4,12,18,7774,77,2023-03-18
6,8,18,7775,77,2023-03-18
20,0,18,7779,80,2023-03-19
10,1,18,7780,65,2023-03-31
16,0,18,7781,65,2023-03-31
9,2,18,7782,15,2023-04-01
6,8,18,7783,15,2023-04-01
4,12,18,7787,27,2023-04-02
6,8,18,7953,46,2023-03-05
7,6,18,9063,34,2023-04-28
9,2,18,9064,34,2023-04-28
8,4,18,9069,10,2023-04-29
7,6,18,9070,61,2023-04-30
8,4,18,9071,58,2023-05-05
8,4,18,9072,58,2023-05-05
14,0,18,9073,49,2023-05-06
18,0,18,9074,49,2023-05-06
12,0,18,9078,72,2023-05-07
9,2,18,9087,39,2023-05-26
11,0,18,9088,39,2023-05-26
3,15,18,9089,24,2023-05-27
14,0,18,9090,24,2023-05-27
20,0,18,9094,83,2023-05-28
15,0,18,9095,47,2023-06-02
18,0,18,9096,47,2023-06-02
13,0,18,9097,43,2023-06-03
6,8,18,9098,43,2023-06-03
6,8,18,9102,30,2023-06-04
2,18,18,9103,40,2023-06-16
9,2,18,9104,40,2023-06-16
7,6,18,9105,55,2023-06-17
13,0,18,9106,55,2023-06-17
9,2,18,9110,1,2023-06-18
6,8,18,9112,21,2023-06-30
4,12,18,9117,63,2023-07-01
10,1,18,9118,29,2023-07-02
9,2,18,9119,18,2023-07-07
6,8,18,9120,18,2023-07-07
13,0,18,9121,56,2023-07-08
12,0,18,9122,56,2023-07-08
14,0,18,9126,45,2023-07-09
12,0,18,9127,69,2023-07-21
11,0,18,9128,20,2023-07-22
14,0,18,9129,20,2023-07-22
10,1,18,9133,82,2023-07-23
17,0,18,9134,32,2023-07-28
10,1,18,9135,32,2023-07-28
11,0,18,9140,4,2023-07-29
9,2,18,9141,67,2023-07-30
20,0,18,9142,38,2023-08-25
8,4,18,9143,38,2023-08-25
17,0,18,9144,64,2023-08-26
11,0,18,9145,64,2023-08-26
11,0,18,9149,44,2023-08-27
20,0,18,9151,19,2023-09-01
11,0,18,9152,51,2023-09-02
20,0,18,9153,51,2023-09-02
16,0,18,9157,6,2023-09-03
11,0,18,9158,33,2023-09-15
14,0,18,9159,33,2023-09-15
14,0,18,9160,70,2023-09-16
20,0,18,9161,70,2023-09-16
10,1,18,9166,37,2023-09-22
11,0,18,9167,37,2023-09-22
19,0,18,9168,52,2023-09-23
17,0,18,9169,52,2023-09-23
18,0,18,9173,68,2023-09-24
10,1,18,9174,48,2023-10-27
18,0,18,9175,48,2023-10-27
14,0,18,9176,81,2023-10-28
18,0,18,9177,81,2023-10-28
17,0,18,9181,12,2023-10-29
16,0,18,9182,5,2023-11-17
8,4,18,9183,5,2023-11-17
13,0,18,9184,7,2023-11-18
5,10,18,9189,25,2023-11-19
5,10,18,9190,8,2023-11-24
13,0,18,9191,8,2023-11-24
15,0,18,9192,3,2023-11-25
13,0,18,9193,3,2023-11-25
10,1,18,9197,31,2023-11-26
6,8,18,9198,60,2023-11-03
12,0,18,9204,11,2023-11-04
5,10,18,9205,14,2023-11-05
20,0,18,9206,73,2023-10-20
19,0,18,9207,73,2023-10-20
20,0,18,9212,66,2023-10-21
9,2,18,9213,79,2023-10-22
17,0,18,9214,17,2023-10-06
17,0,18,9215,17,2023-10-06
13,0,18,9220,78,2023-10-07
11,0,18,9221,28,2023-10-08
3,15,18,9223,69,2023-07-21
9,2,18,9278,10,2023-04-29
8,4,18,9282,63,2023-07-01
14,0,18,9286,4,2023-07-29
14,0,18,9294,66,2023-10-21
16,0,18,9298,78,2023-10-07
3,15,18,9304,60,2023-11-03
17,0,18,9308,11,2023-11-04
14,0,18,9314,7,2023-11-18
14,0,18,9465,23,2024-02-29
10,1,18,9466,59,2024-03-01
10,1,18,9467,59,2024-03-01
12,0,18,9468,59,2024-03-01
10,1,18,9472,50,2024-03-02
6,8,18,9473,62,2024-03-07
6,8,18,9474,62,2024-03-07
7,6,18,9475,22,2024-03-08
10,1,18,9476,22,2024-03-08
19,0,18,9480,53,2024-03-09
4,12,18,9481,76,2024-03-22
4,12,18,9482,76,2024-03-22
9,2,18,9483,42,2024-03-23
9,2,18,9484,42,2024-03-23
7,6,18,9488,54,2024-03-24
15,0,18,9489,75,2024-04-05
19,0,18,9490,75,2024-04-05
18,0,18,9491,13,2024-04-06
16,0,18,9492,13,2024-04-06
12,0,18,9496,26,2024-04-07
5,10,18,9497,-1,2024-05-03
7,6,18,9502,-1,2024-05-03
1,25,18,9663,36,2024-04-19
11,0,18,9664,2,2024-04-20
15,0,18,9668,36,2024-04-19
14,0,18,9672,2,2024-04-20
15,0,18,9673,57,2024-04-21
11,0,20,7763,41,2023-02-24
7,6,20,7764,0,2023-02-25
7,6,20,7765,71,2023-03-03
16,0,20,7766,71,2023-03-03
14,0,20,7767,9,2023-03-04
17,0,20,7768,9,2023-03-04
16,0,20,7772,35,2023-03-17
15,0,20,7773,35,2023-03-17
17,0,20,7774,77,2023-03-18
13,0,20,7775,77,2023-03-18
10,1,20,7779,80,2023-03-19
20,0,20,7780,65,2023-03-31
19,0,20,7781,65,2023-03-31
18,0,20,7782,15,2023-04-01
14,0,20,7783,15,2023-04-01
17,0,20,7787,27,2023-04-02
13,0,20,7953,46,2023-03-05
20,0,20,9063,34,2023-04-28
18,0,20,9064,34,2023-04-28
11,0,20,9069,10,2023-04-29
13,0,20,9070,61,2023-04-30
13,0,20,9071,58,2023-05-05
12,0,20,9072,58,2023-05-05
11,0,20,9073,49,2023-05-06
4,12,20,9074,49,2023-05-06
10,1,20,9078,72,2023-05-07
12,0,20,9087,39,2023-05-26
14,0,20,9088,39,2023-05-26
12,0,20,9089,24,2023-05-27
17,0,20,9090,24,2023-05-27
19,0,20,9094,83,2023-05-28
7,6,20,9095,47,2023-06-02
15,0,20,9096,47,2023-06-02
17,0,20,9097,43,2023-06-03
17,0,20,9098,43,2023-06-03
18,0,20,9102,30,2023-06-04
7,6,20,9103,40,2023-06-16
12,0,20,9104,40,2023-06-16
4,12,20,9105,55,2023-06-17
14,0,20,9106,55,2023-06-17
17,0,20,9110,1,2023-06-18
19,0,20,9112,21,2023-06-30
14,0,20,9117,63,2023-07-01
19,0,20,9118,29,2023-07-02
19,0,20,9119,18,2023-07-07
17,0,20,9120,18,2023-07-07
15,0,20,9121,56,2023-07-08
20,0,20,9122,56,2023-07-08
19,0,20,9126,45,2023-07-09
15,0,20,9127,69,2023-07-21
15,0,20,9128,20,2023-07-22
19,0,20,9129,20,2023-07-22
17,0,20,9133,82,2023-07-23
8,4,20,9134,32,2023-07-28
13,0,20,9135,32,2023-07-28
14,0,20,9140,4,2023-07-29
15,0,20,9141,67,2023-07-30
14,0,20,9142,38,2023-08-25
17,0,20,9143,38,2023-08-25
20,0,20,9144,64,2023-08-26
18,0,20,9145,64,2023-08-26
14,0,20,9149,44,2023-08-27
19,0,20,9150,19,2023-09-01
11,0,20,9151,19,2023-09-01
7,6,20,9152,51,2023-09-02
19,0,20,9153,51,2023-09-02
18,0,20,9157,6,2023-09-03
15,0,20,9158,33,2023-09-15
9,2,20,9159,33,2023-09-15
11,0,20,9160,70,2023-09-16
6,8,20,9161,70,2023-09-16
10,1,20,9165,16,2023-09-17
18,0,20,9166,37,2023-09-22
17,0,20,9167,37,2023-09-22
12,0,20,9168,52,2023-09-23
15,0,20,9169,52,2023-09-23
15,0,20,9173,68,2023-09-24
19,0,20,9175,48,2023-10-27
19,0,20,9176,81,2023-10-28
17,0,20,9177,81,2023-10-28
19,0,20,9181,12,2023-10-29
3,15,20,9182,5,2023-11-17
13,0,20,9183,5,2023-11-17
10,1,20,9184,7,2023-11-18
13,0,20,9189,25,2023-11-19
19,0,20,9190,8,2023-11-24
17,0,20,9191,8,2023-11-24
19,0,20,9192,3,2023-11-25
17,0,20,9193,3,2023-11-25
20,0,20,9197,31,2023-11-26
10,1,20,9198,60,2023-11-03
16,0,20,9204,11,2023-11-04
19,0,20,9205,14,2023-11-05
5,10,20,9206,73,2023-10-20
14,0,20,9207,73,2023-10-20
18,0,20,9212,66,2023-10-21
16,0,20,9213,79,2023-10-22
19,0,20,9214,17,2023-10-06
19,0,20,9215,17,2023-10-06
14,0,20,9220,78,2023-10-07
14,0,20,9221,28,2023-10-08
19,0,20,9222,74,2023-02-23
11,0,20,9223,69,2023-07-21
14,0,20,9278,10,2023-04-29
10,1,20,9282,63,2023-07-01
18,0,20,9286,4,2023-07-29
17,0,20,9294,66,2023-10-21
19,0,20,9298,78,2023-10-07
14,0,20,9304,60,2023-11-03
11,0,20,9308,11,2023-11-04
9,2,20,9314,7,2023-11-18
19,0,20,9465,23,2024-02-29
19,0,20,9466,59,2024-03-01
14,0,20,9467,59,2024-03-01
15,0,20,9468,59,2024-03-01
12,0,20,9472,50,2024-03-02
16,0,20,9473,62,2024-03-07
17,0,20,9474,62,2024-03-07
11,0,20,9475,22,2024-03-08
13,0,20,9476,22,2024-03-08
12,0,20,9480,53,2024-03-09
19,0,20,9481,76,2024-03-22
19,0,20,9482,76,2024-03-22
17,0,20,9483,42,2024-03-23
14,0,20,9484,42,2024-03-23
10,1,20,9488,54,2024-03-24
19,0,20,9489,75,2024-04-05
9,2,20,9490,75,2024-04-05
20,0,20,9491,13,2024-04-06
18,0,20,9492,13,2024-04-06
13,0,20,9496,26,2024-04-07
12,0,20,9497,-1,2024-05-03
14,0,20,9502,-1,2024-05-03
6,8,20,9663,36,2024-04-19
17,0,20,9664,2,2024-04-20
12,0,20,9668,36,2024-04-19
10,1,20,9672,2,2024-04-20
16,0,20,9673,57,2024-04-21
4,12,21,7763,41,2023-02-24
17,0,21,7764,0,2023-02-25
16,0,21,7765,71,2023-03-03
19,0,21,7766,71,2023-03-03
20,0,21,7767,9,2023-03-04
19,0,21,7768,9,2023-03-04
13,0,21,7772,35,2023-03-17
17,0,21,7773,35,2023-03-17
20,0,21,7774,77,2023-03-18
18,0,21,7775,77,2023-03-18
14,0,21,7779,80,2023-03-19
14,0,21,7780,65,2023-03-31
17,0,21,7781,65,2023-03-31
19,0,21,7782,15,2023-04-01
15,0,21,7783,15,2023-04-01
15,0,21,7787,27,2023-04-02
14,0,21,7953,46,2023-03-05
6,8,21,9063,34,2023-04-28
20,0,21,9064,34,2023-04-28
14,0,21,9069,10,2023-04-29
20,0,21,9070,61,2023-04-30
20,0,21,9071,58,2023-05-05
19,0,21,9072,58,2023-05-05
20,0,21,9073,49,2023-05-06
15,0,21,9074,49,2023-05-06
18,0,21,9078,72,2023-05-07
16,0,21,9087,39,2023-05-26
17,0,21,9088,39,2023-05-26
20,0,21,9089,24,2023-05-27
12,0,21,9090,24,2023-05-27
12,0,21,9094,83,2023-05-28
4,12,21,9095,47,2023-06-02
16,0,21,9096,47,2023-06-02
12,0,21,9097,43,2023-06-03
14,0,21,9098,43,2023-06-03
14,0,21,9102,30,2023-06-04
12,0,21,9103,40,2023-06-16
16,0,21,9104,40,2023-06-16
16,0,21,9105,55,2023-06-17
18,0,21,9106,55,2023-06-17
18,0,21,9110,1,2023-06-18
20,0,21,9112,21,2023-06-30
17,0,21,9117,63,2023-07-01
15,0,21,9118,29,2023-07-02
11,0,21,9119,18,2023-07-07
19,0,21,9120,18,2023-07-07
11,0,21,9121,56,2023-07-08
19,0,21,9122,56,2023-07-08
17,0,21,9126,45,2023-07-09
13,0,21,9222,74,2023-02-23
20,0,21,9278,10,2023-04-29
14,0,21,9282,63,2023-07-01
17,0,22,7763,41,2023-02-24
6,8,22,7764,0,2023-02-25
13,0,22,7765,71,2023-03-03
18,0,22,7766,71,2023-03-03
16,0,22,7767,9,2023-03-04
14,0,22,7768,9,2023-03-04
10,1,22,7772,35,2023-03-17
13,0,22,7773,35,2023-03-17
19,0,22,7774,77,2023-03-18
16,0,22,7775,77,2023-03-18
11,0,22,7779,80,2023-03-19
17,0,22,7780,65,2023-03-31
11,0,22,7781,65,2023-03-31
16,0,22,7782,15,2023-04-01
12,0,22,7783,15,2023-04-01
10,1,22,7787,27,2023-04-02
11,0,22,7953,46,2023-03-05
14,0,22,9063,34,2023-04-28
8,4,22,9064,34,2023-04-28
19,0,22,9069,10,2023-04-29
10,1,22,9070,61,2023-04-30
18,0,22,9071,58,2023-05-05
18,0,22,9072,58,2023-05-05
16,0,22,9073,49,2023-05-06
17,0,22,9074,49,2023-05-06
11,0,22,9078,72,2023-05-07
13,0,22,9087,39,2023-05-26
16,0,22,9088,39,2023-05-26
15,0,22,9089,24,2023-05-27
9,2,22,9090,24,2023-05-27
15,0,22,9094,83,2023-05-28
14,0,22,9095,47,2023-06-02
17,0,22,9096,47,2023-06-02
9,2,22,9097,43,2023-06-03
15,0,22,9098,43,2023-06-03
12,0,22,9102,30,2023-06-04
13,0,22,9103,40,2023-06-16
15,0,22,9104,40,2023-06-16
8,4,22,9105,55,2023-06-17
16,0,22,9106,55,2023-06-17
14,0,22,9110,1,2023-06-18
16,0,22,9112,21,2023-06-30
16,0,22,9117,63,2023-07-01
